"golden_id","tweet_id","conversation_id","customer_message","normalized_message","candidate_intent","source_cluster","conversation_context","annotation_label","annotation_status","annotator","notes","model_name","model_suggested_label","model_confidence","model_reasoning_summary","model_needs_human_review","suggestion_timestamp","suggestion_status"
"gold_145","2376104","conv_AppleSupport_2376104","@AppleSupport MY PHONE ISN’T LETTING ME ACCESS MY EMAIL AND I KEEP PUTTING THE CORRECT PASSWORD AND USERNAME THAT IT’S ALWAYS BEEN HELP PLS","<USER> MY PHONE ISN’T LETTING ME ACCESS MY EMAIL AND I KEEP PUTTING THE CORRECT PASSWORD AND USERNAME THAT IT’S ALWAYS BEEN HELP PLS","account_access_issue","2","@685362 We want you to be able to access your email. Where are you entering the username and password? Let us know in DM. https://t.co/GDrqU22YpT","","pending_human_review","","","llama3.2:latest","account_access_issue","0.9","Customer is unable to access their email despite entering correct credentials, indicating an authentication issue with their Apple ID.","False","2026-09-12T04:30:35.870901+00:00","success"
"gold_146","1305648","conv_AppleSupport_1305648","Grrrr @115858 !! Billing me for Apple Music but I can’t listen!! You should reimburse people who are also having this issue. And the online chat to your company sucks!! #needmusic #roadtriptomorrow","Grrrr <USER> !! Billing me for Apple Music but I can’t listen!! You should reimburse people who are also having this issue. And the online chat to your company sucks!! #needmusic #roadtriptomorrow","billing_purchase_issue","4","@425110 We’d like to see how we can help. Can you DM us some more details about the issue you're having? https://t.co/GDrqU22YpT","","pending_human_review","","","llama3.2:latest","billing_purchase_issue",0.9,"Customer reports unexpected Apple Music charges and inability to access service, indicating a billing issue.",False,"2026-09-12T04:32:13.567741+00:00","success"
"gold_147","2948385","conv_AppleSupport_2948385","Hey @115858. I just bought an iPhone 8 Plus on Sunday. Have treated the thing so so incredibly carefully while waiting for my case to arrive. It has two scratches across the screen already. I’m absolutely irate. I already contacted support who did nothing.","Hey <USER>. I just bought an iPhone 8 Plus on Sunday. Have treated the thing so so incredibly carefully while waiting for my case to arrive. It has two scratches across the screen already. I’m absolutely irate. I already contacted support who did nothing.","display_touch_issue","2","@814285 We understand how this would be unexpected. We'd like to take a closer look with you. Please send us a DM including where the scratches are located on the screen. https://t.co/GDrqU22YpT","","pending_human_review","","","llama3.2:latest","display_touch_issue",0.9,"Customer reports scratches on the screen, indicating a physical display issue.",False,"2026-09-12T04:32:16.305837+00:00","success"
"gold_148","338612","conv_AppleSupport_338612","@AppleSupport iPhone7-phone rings thru speakers when earbuds plugged in Lightning port. How do I set to ring in earb instead of speaker?","<USER> iPhone7-phone rings thru speakers when earbuds plugged in Lightning port. How do I set to ring in earb instead of speaker?","hardware_audio_connection_issue","2","@196832 Let's see what we can find! What setting do you have for Settings &gt; General &gt; Accessibility &gt; Call Audio Routing?","","pending_human_review","","","llama3.2:latest","hardware_audio_connection_issue",0.9,"Customer reports audio issue with earbuds plugged in, indicating a hardware problem with the Lightning port.",False,"2026-09-12T04:32:19.032705+00:00","success"
"gold_149","1812262","conv_AppleSupport_1812262","Salty w/ u, @115858. I do ur stupid update and now my battery life only lasts half of what it used to https://t.co/DOrzKQUjZw","Salty w/ u, <USER>. I do ur stupid update and now my battery life only lasts half of what it used to <URL>","software_update_problem","6","@544455  We’d love to help with your battery. Please send us a DM to continue. https://t.co/GDrqU22YpT","","pending_human_review","","","llama3.2:latest","battery_power_issue",0.9,"Customer reports reduced battery life after update, indicating a power-related issue.",False,"2026-09-12T04:32:21.777351+00:00","success"
"gold_150","895991","conv_AppleSupport_895991","@AppleSupport I got an email saying my AppleID has been compromised, came as an attachment from an email an odd address—I think it's bogus","<USER> I got an email saying my AppleID has been compromised, came as an attachment from an email an odd address—I think it's bogus","account_access_issue","4","@332785 We hear you and we want to help. Send us a DM to get started: https://t.co/GDrqU22YpT","","pending_human_review","","","llama3.2:latest","account_access_issue",0.9,"Customer reports receiving a suspicious email claiming their Apple ID has been compromised, which is a common phishing attempt.",False,"2026-09-12T04:32:24.350657+00:00","success"
"gold_151","1478042","conv_AppleSupport_1478042","Dear @AppleSupport what’s up with the messed up keyboard that’s causes this I️ I️ to appear?","Dear <USER> what’s up with the messed up keyboard that’s causes this I️ I️ to appear?","keyboard_typing_issue","0","@463203 We'd love to look into this. In DM, please let us know the software version you're using. https://t.co/GDrqU22YpT","","pending_human_review","","","llama3.2:latest","keyboard_typing_issue",0.9,"The customer reports a 'messed up keyboard' causing a specific issue with the 'I️ I️' character, indicating a text input anomaly.",False,"2026-09-12T04:32:27.124746+00:00","success"
"gold_152","2403749","conv_AppleSupport_2403749","@AppleSupport How do I fix the green screen thing that happens when I watch @116602  on full screen? :( I wanna watch @118134 :(","<USER> How do I fix the green screen thing that happens when I watch <USER> on full screen? :( I wanna watch <USER> :(","display_touch_issue","5","@691463 Hey, there. We want to learn more about what's going on so that we can help. DM us the device you're experiencing this on and we'll go from there. https://t.co/GDrqU22YpT","","pending_human_review","","","llama3.2:latest","display_touch_issue",0.9,"The customer is experiencing a green screen issue when watching a video on full screen, suggesting a display or touchscreen problem.",False,"2026-09-12T04:32:30.173146+00:00","success"
"gold_153","1443397","conv_AppleSupport_1443397","Why can’t @188 use The Safari (browser) in Mac to make voice calls? Any comments @AppleSupport","Why can’t <USER> use The Safari (browser) in Mac to make voice calls? Any comments <USER>","mac_software_issue","5","@454907 We’d be glad to help get to the bottom of this. Can you start by letting us know more via DM? https://t.co/GDrqU22YpT","","pending_human_review","","","llama3.2:latest","hardware_audio_connection_issue",0.9,"The customer is experiencing a problem with making voice calls using Safari on their Mac, which suggests a hardware audio connection issue.",False,"2026-09-12T04:32:33.046034+00:00","success"
"gold_154","599132","conv_AppleSupport_599132","I’m so happy the #iPhoneX came out. Now my Fossil of a phone #iPhone7 can start working at an incredibly slow pace and shut off randomly. @115858 at its finest.","I’m so happy the #iPhoneX came out. Now my Fossil of a phone #iPhone7 can start working at an incredibly slow pace and shut off randomly. <USER> at its finest.","general_device_support","2","@262102 Let's take a look at this together. Have you already updated your iPhone 7 to iO11.2? It was released yesterday and may resolve the speed issue on your iPhone. If it's updated, let's go into DM so we can work together to get your iPhone up to speed. https://t.co/GDrqU22YpT","","pending_human_review","","","llama3.2:latest","general_device_support",0.8,"The customer is seeking general troubleshooting advice and does not specify a particular issue with their iPhone 7, but rather mentions it in comparison to their new iPhone X.",False,"2026-09-12T04:32:35.950057+00:00","success"
"gold_155","1648474","conv_AppleSupport_1648474","@115858 can you fix the thing where whenever I️ try and type the word “I️” it changes it to a box with a question mark? It’s real annoying","<USER> can you fix the thing where whenever I️ try and type the word “I️” it changes it to a box with a question mark? It’s real annoying","keyboard_typing_issue","0","@503607 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9","","pending_human_review","","","llama3.2:latest","keyboard_typing_issue",0.9,"The customer reports a text input anomaly where the word 'I' is replaced with a question mark, indicating a problem with predictive text or autocorrect functionality.",False,"2026-09-12T04:32:39.115256+00:00","success"
"gold_156","146626","conv_AppleSupport_146626","@AppleSupport After one month, iWatch S3 strap’s coating is peeling. Solution? https://t.co/nZveXJf9XQ","<USER> After one month, iWatch S3 strap’s coating is peeling. Solution? <URL>","general_device_support","5","@149284 Hi there! We'd like to make see what options we have available for your band. Please meet us in DM, and let us know your country, so we may assist.","","pending_human_review","","","llama3.2:latest","display_touch_issue",0.9,"The customer is reporting a physical issue with the iWatch S3 strap's coating peeling after one month, indicating a display/touch issue.",False,"2026-09-12T04:32:42.139402+00:00","success"
"gold_157","1758941","conv_AppleSupport_1758941","@AppleSupport where can I find out if my AirPods are still under the warranty?","<USER> where can I find out if my AirPods are still under the warranty?","hardware_audio_connection_issue","4","@529466 We can check the warranty status for you. Send us a DM, and we'll go from there. https://t.co/GDrqU22YpT","","pending_human_review","","","llama3.2:latest","account_access_issue",0.9,"Customer is seeking information about their warranty status, which is related to their Apple ID/account access.",False,"2026-09-12T04:32:45.062417+00:00","success"
"gold_158","1807753","conv_AppleSupport_1807753","@AppleSupport should my laptop charger be hot enough to burn me, because it just completely blistered my skin...?","<USER> should my laptop charger be hot enough to burn me, because it just completely blistered my skin...?","battery_power_issue","4","@543091 We'd really like to look into this with you further. Meet us in DM with some details, and we'll pick up there. https://t.co/GDrqU22YpT","","pending_human_review","","","llama3.2:latest","hardware_audio_connection_issue",0.9,"The customer is concerned about the safety of their laptop charger, which has caused a burn injury, indicating a potential hardware issue with the charger.",False,"2026-09-12T04:32:47.669118+00:00","success"
"gold_159","1543316","conv_AppleSupport_1543316","@AppleSupport why the FUCK is the letter i️ turning into a question mark","<USER> why the FUCK is the letter i️ turning into a question mark","keyboard_typing_issue","0","@478109 We'd like to help. DM us which type of device and OS version you're using: https://t.co/GDrqU22YpT","","pending_human_review","","","llama3.2:latest","keyboard_typing_issue",0.9,"The customer reports a text input anomaly where a letter is being replaced with a question mark, indicating a keyboard issue.",False,"2026-09-12T04:32:50.591037+00:00","success"
"gold_160","1397360","conv_AppleSupport_1397360","@AppleSupport I’ve completely reset my iPad but it’s asking me for a sign in to get back into the device which I don’t know, what can I do?","<USER> I’ve completely reset my iPad but it’s asking me for a sign in to get back into the device which I don’t know, what can I do?","account_access_issue","4","@444949 We’ve received your DM and will continue there shortly. Thank you for your patience.","","pending_human_review","","","llama3.2:latest","account_access_issue",0.9,"Customer is unable to access their iPad due to forgotten login credentials, despite a complete reset.",False,"2026-09-12T04:32:53.312681+00:00","success"
"gold_161","495121","conv_AppleSupport_495121","@AppleSupport I’m having Bluetooth issues with my iPhone X. Some Bluetooth devices are not discovered. This is in close proximity.","<USER> I’m having Bluetooth issues with my iPhone X. Some Bluetooth devices are not discovered. This is in close proximity.","hardware_audio_connection_issue","2","@233065 Let's figure this out so you can enjoy your bluetooth devices with your iPhone X. Check out this link and let us know if it helps: https://t.co/JMbUWh4fsj","","pending_human_review","","","llama3.2:latest","hardware_audio_connection_issue",0.9,"Customer reports Bluetooth device discovery issues with iPhone X, suggesting a hardware-related problem.",False,"2026-09-12T04:32:55.967953+00:00","success"
"gold_162","1142121","conv_AppleSupport_1142121","iPhone 7plus had 100% battery 2 hours ago now 70%. Been with @AppleSupport since iPhone 4 I think it’s time to move on. Cheaply made now.","iPhone 7plus had 100% battery 2 hours ago now 70%. Been with <USER> since iPhone 4 I think it’s time to move on. Cheaply made now.","battery_power_issue","1","@388833 Let us help out. Which iOS version are you running? Also, let's try a few steps here: https://t.co/bivpdfBNJ6","","pending_human_review","","","llama3.2:latest","battery_power_issue",0.9,"Customer reports sudden battery drain from 100% to 70% in 2 hours, indicating a potential hardware issue.",False,"2026-09-12T04:32:58.616877+00:00","success"
"gold_163","2076394","conv_AppleSupport_2076394","Thanks @115858 for the iOS 11 update. It sucks. My phone freezes ALL the time. And the screen brightness adjustment sucks. 🤘😞","Thanks <USER> for the iOS 11 update. It sucks. My phone freezes ALL the time. And the screen brightness adjustment sucks. 🤘😞","software_update_problem","1","@614100 We'd like to take a closer look at what's happening. DM us with what type of iPhone you're using to begin. https://t.co/GDrqU22YpT","","pending_human_review","","","llama3.2:latest","software_update_problem",0.9,"Customer reports frequent phone freezing after iOS 11 update, indicating a software-related issue.",False,"2026-09-12T04:33:01.505598+00:00","success"
"gold_164","1695999","conv_AppleSupport_1695999","@115858, WTF is with capitalizing all the autocorrect words? So Dumb. Fo Real.","<USER>, WTF is with capitalizing all the autocorrect words? So Dumb. Fo Real.","keyboard_typing_issue","0","@514532 We want to help you out with this. Which iOS version are you running? Meet us over in DM, and we’ll take a look with you. https://t.co/GDrqU22YpT","","pending_human_review","","","llama3.2:latest","keyboard_typing_issue",0.9,"Customer reports autocorrect issues with capitalization, indicating a text input anomaly.",False,"2026-09-12T04:33:04.152812+00:00","success"
"gold_165","2985076","conv_AppleSupport_2985076","@AppleSupport i FaceTimed my mate everyday and now when I go to ft him it won’t connect but it connects with everyone else????","<USER> i FaceTimed my mate everyday and now when I go to ft him it won’t connect but it connects with everyone else????","general_device_support","5","@823118 DM us using the link below and let us know which device you're using with FaceTime. https://t.co/GDrqU22YpT","","pending_human_review","","","llama3.2:latest","display_touch_issue",0.8,"Customer reports FaceTime connection issues with a specific person, but not with others, suggesting a possible display or touchscreen issue.",False,"2026-09-12T04:33:06.772121+00:00","success"
"gold_166","1798749","conv_AppleSupport_1798749","@AppleSupport On Apple TV, how do I get to the Now Playing screen in the Music app?","<USER> On Apple TV, how do I get to the Now Playing screen in the Music app?","display_touch_issue","5","@515715 Thanks for reaching out! For this particular issues, reach out to our Apple TV Advisors here: https://t.co/IBIY3vMgPj https://t.co/GDrqU22YpT","","pending_human_review","","","llama3.2:latest","general_device_support",0.9,"The customer is seeking a general how-to question about navigating the Music app on Apple TV, indicating a need for guidance on a specific feature rather than a specific issue.",False,"2026-09-12T04:33:09.652363+00:00","success"
"gold_167","1470847","conv_AppleSupport_1470847","Neat. My @AppleSupport phone call ended abruptly","Neat. My <USER> phone call ended abruptly","general_device_support","2","@461409 If you're still unable to reach out to them, we're happy to help here. Let us know what's going on and we can go from there.","","pending_human_review","","","llama3.2:latest","general_device_support",0.8,"The customer's message is a brief statement about a phone call, without specifying a problem or issue. The conversation context suggests that the customer may need help with a general inquiry or troubleshooting, rather than a specific technical issue.",False,"2026-09-12T04:33:12.680911+00:00","success"
"gold_168","2438480","conv_AppleSupport_2438480","@AppleSupport my fingerprint ID isn’t working. Plz fix","<USER> my fingerprint ID isn’t working. Plz fix","general_device_support","0","@699437 We're here to help. Are you setting up a new Touch ID or attempting to use an existing Touch ID?","","pending_human_review","","","llama3.2:latest","display_touch_issue",0.9,"The customer is reporting a fingerprint ID issue, which is a physical display-related problem.",False,"2026-09-12T04:33:15.860602+00:00","success"
"gold_169","1702100","conv_AppleSupport_1702100","@115858 fix this fucking question mark exclamation shit before I️ get a tracfone","<USER> fix this fucking question mark exclamation shit before I️ get a tracfone","keyboard_typing_issue","0","@516071 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/qODbOsp4wz","","pending_human_review","","","llama3.2:latest","general_device_support",0.8,"Customer is seeking general troubleshooting advice or workarounds for a specific issue, rather than a direct fix or technical support for a specific problem.",False,"2026-09-12T04:33:18.404133+00:00","success"
"gold_170","2714151","conv_AppleSupport_2714151","@AppleSupport how can my phone charge without telling me it's charging?","<USER> how can my phone charge without telling me it's charging?","battery_power_issue","2","@761932 Hi there! Can you give us a bit more info as to what you mean? Let us know in a DM. https://t.co/GDrqU22YpT","","pending_human_review","","","llama3.2:latest","battery_power_issue",0.9,"Customer reports unexpected power replenishment without notification, indicating a potential battery drain or charging issue.",False,"2026-09-12T04:33:21.218797+00:00","success"
"gold_171","2731333","conv_AppleSupport_2731333","Dear @115858 
I love my iPhone &amp; all its features. I think the Hey Siri feature should unlock your phone. Kinda sucks when I’m trying to show off the Hey Siri feature or just use it in general &amp; I still have to touch my phone. Please change. 
             Longtime iPhone Customer.","Dear <USER> I love my iPhone &amp; all its features. I think the Hey Siri feature should unlock your phone. Kinda sucks when I’m trying to show off the Hey Siri feature or just use it in general &amp; I still have to touch my phone. Please change. Longtime iPhone Customer.","display_touch_issue","2","@765686 Thanks for reaching out to us. We truly value your input. Please use the following link to provide us with feedback and/or suggestions: https://t.co/ODFtc9V7Tq","","pending_human_review","","","llama3.2:latest","general_device_support",0.9,"Customer is requesting a feature change, but the message is more about sharing their experience and asking for a change, rather than reporting a specific issue. The conversation context suggests a request for feedback, indicating a general inquiry rather than a specific problem.",False,"2026-09-12T04:33:23.821683+00:00","success"
"gold_172","1979246","conv_AppleSupport_1979246","@AppleSupport Hey there, there is an issue with 3D touch on the calendar app. Only happens if there is a location on the event. https://t.co/YclkfXlfaL","<USER> Hey there, there is an issue with 3D touch on the calendar app. Only happens if there is a location on the event. <URL>","display_touch_issue","5","@585964 We'll be happy to help with this. To start, which iOS version is your iPhone running? Let us know in DM, and we'll meet you there. https://t.co/GDrqU22YpT","","pending_human_review","","","llama3.2:latest","display_touch_issue",0.9,"Customer reports 3D touch functionality issue on calendar app, specifically when location is present, indicating a display or touchscreen issue.",False,"2026-09-12T04:33:27.454150+00:00","success"
"gold_173","619502","conv_AppleSupport_619502","Hey @115858 @AppleSupport we need a lil favour. Safari 11.0.1 &amp; it’s relationship with High Sierra needs to be fixed. Many people are having multiple problems since the High Sierra update, specific sites are not loading. Multiple community posts have not fixed problem. Please help","Hey <USER> <USER> we need a lil favour. Safari 11.0.1 &amp; it’s relationship with High Sierra needs to be fixed. Many people are having multiple problems since the High Sierra update, specific sites are not loading. Multiple community posts have not fixed problem. Please help","mac_software_issue","5","@267012 We're happy to help. Send us a DM, and we'll take a closer look at the issues you're experiencing with Safari there. https://t.co/GDrqU22YpT","","pending_human_review","","","llama3.2:latest","general_device_support",0.8,"The customer is seeking general assistance and troubleshooting for Safari 11.0.1 and its relationship with High Sierra, rather than a specific software update problem or hardware issue.",False,"2026-09-12T04:33:30.368905+00:00","success"
"gold_174","1849594","conv_AppleSupport_1849594","The latest iOS update has shrunk my screen, made my WiFi connection go slower, reduced my battery life and memory space. Cheers @115858","The latest iOS update has shrunk my screen, made my WiFi connection go slower, reduced my battery life and memory space. Cheers <USER>","battery_power_issue","1","@122601 We're here for you. Send us a DM with more details of what's happening, and your iOS version, and we'll go from there: https://t.co/GDrqU22YpT","","pending_human_review","","","llama3.2:latest","account_access_issue",0.9,"Customer is requesting help with a specific issue with their iOS update, which suggests they need assistance with accessing their account or device, rather than a general troubleshooting or repair inquiry.",False,"2026-09-12T04:33:33.586399+00:00","success"
"gold_175","767","conv_AppleSupport_767","I just need @115858 to do something about the battery life because it sucks ass","I just need <USER> to do something about the battery life because it sucks ass","battery_power_issue","1","@115871 We want to help you get your battery life back on track. Please DM and we'll look at it together. https://t.co/GDrqU22YpT","","pending_human_review","","","llama3.2:latest","battery_power_issue",0.9,"Customer reports rapid battery drain and expresses frustration with the current battery life, indicating a physical or functional battery issue.",False,"2026-09-12T04:33:36.636066+00:00","success"
"gold_176","2726855","conv_AppleSupport_2726855","@AppleSupport my iPhone 8 Plus, while on the QI charger won’t charge above 81%.","<USER> my iPhone 8 Plus, while on the QI charger won’t charge above 81%.","battery_power_issue","1","@450014 Thanks for reaching out to us about charging your iPhone. We certainly understand that's important to have working right &amp; we'll do all we can to help. Tell us which iOS version is installed &amp; what charger you're using. Does this happen with other chargers too?","","pending_human_review","","","llama3.2:latest","battery_power_issue",0.9,"Customer reports iPhone 8 Plus not charging above 81% while on Qi charger, suggesting a power delivery issue.",False,"2026-09-12T04:33:39.319089+00:00","success"
"gold_177","1709202","conv_AppleSupport_1709202","My IPhone glitch is that it won’t stay connected to any WiFi. @AppleSupport ?","My IPhone glitch is that it won’t stay connected to any WiFi. <USER> ?","hardware_audio_connection_issue","2","@517906 We're here to help and get you connected. In this scenario, check out: https://t.co/sXbhzfS2lM and keep us posted.","","pending_human_review","","","llama3.2:latest","general_device_support",0.8,"Customer is seeking general troubleshooting assistance for a WiFi connectivity issue, rather than a specific software update problem or hardware defect.",False,"2026-09-12T04:33:42.110843+00:00","success"
"gold_178","2569232","conv_AppleSupport_2569232","Took my phone off the charger 4 minutes ago, I’m already at 22%. Wtf @115858?","Took my phone off the charger 4 minutes ago, I’m already at 22%. Wtf <USER>?","battery_power_issue","2","@728702  We can help? What device do you own? Are you charging with an official Apple cable &amp; adapter?","","pending_human_review","","","llama3.2:latest","battery_power_issue",0.9,"Customer reports rapid battery drain despite recent charging, indicating a potential hardware or charging issue.",False,"2026-09-12T04:33:44.824631+00:00","success"
"gold_179","1750402","conv_AppleSupport_1750402","Dear @115858 @AppleSupport who in the world would want to type weird symbols instead of speak in first person?","Dear <USER> <USER> who in the world would want to type weird symbols instead of speak in first person?","keyboard_typing_issue","0","@527503 We can assist you. We recommend the following steps available in this guide: https://t.co/xXaXeeSRt9","","pending_human_review","","","llama3.2:latest","keyboard_typing_issue",0.9,"Customer reports autocorrect issues with weird symbols, implying a text input anomaly.",False,"2026-09-12T04:33:47.388909+00:00","success"
"gold_180","2079653","conv_AppleSupport_2079653",".@115858 battery and velocity of my iPhone 6 really sucks / batería y velocidad de mi iPhone 6 con el iOS 11 realmente apestan #iOS11 #fail",".<USER> battery and velocity of my iPhone 6 really sucks / batería y velocidad de mi iPhone 6 con el iOS 11 realmente apestan #iOS11 #fail","battery_power_issue","1","@615063 We'd be happy to take a look!  To begin, DM us which iOS version you're currently on and we'll go from there: https://t.co/GDrqU22YpT","","pending_human_review","","","llama3.2:latest","battery_power_issue",0.9,"Customer reports rapid battery drain and poor performance (velocity) of their iPhone 6, specifically with iOS 11, indicating a battery power issue.",False,"2026-09-12T04:33:49.936672+00:00","success"
"gold_181","427838","conv_AppleSupport_427838",". @115858 my laptop not letting me use my keyboard or mouse.... y’all need to help me out",". <USER> my laptop not letting me use my keyboard or mouse.... y’all need to help me out","keyboard_typing_issue","5","@216742 We can help, of course! Which MacBook are you using? Are you getting any alerts about your connected mouse or keyboard?","","pending_human_review","","","llama3.2:latest","mac_software_issue",0.8,"The customer is experiencing a hardware-related issue with their keyboard and mouse, which is a common problem for MacBook users.",False,"2026-09-12T04:33:52.944788+00:00","success"
"gold_182","325484","conv_AppleSupport_325484","@AppleSupport hi, i update to Hugh Sierra but install stuck on progress bar for 2 days, so i power off my Mbp and now impossible tu update, everytime i return to recovery boot menu 😭😭😭it’s been 4 days i try... think my Mbp is dead 😭😭😭","<USER> hi, i update to Hugh Sierra but install stuck on progress bar for 2 days, so i power off my Mbp and now impossible tu update, everytime i return to recovery boot menu 😭😭😭it’s been 4 days i try... think my Mbp is dead 😭😭😭","mac_software_issue","5","@193531 We're here for you. What happens when you try to reinstall macOS from recovery?","","pending_human_review","","","llama3.2:latest","mac_software_issue",0.9,"The customer is experiencing a macOS update installation issue, specifically with the installation getting stuck on the progress bar, and now being unable to update after powering off the Mac.",False,"2026-09-12T04:33:55.670730+00:00","success"
"gold_183","1982451","conv_AppleSupport_1982451","@AppleSupport I already have a subscription to Apple music, so why does it keep showing me this each time I try playing a song ? https://t.co/MHWw7tKjUo","<USER> I already have a subscription to Apple music, so why does it keep showing me this each time I try playing a song ? <URL>","billing_purchase_issue","5","@586809 Let's check into this together. Have you confirmed you're still signed in? If so, DM us which iOS version is installed: https://t.co/GDrqU22YpT","","pending_human_review","","","llama3.2:latest","account_access_issue",0.9,"Customer is experiencing authentication issue with Apple Music subscription, suggesting they may be signed out or have incorrect credentials.",False,"2026-09-12T04:33:58.881069+00:00","success"
"gold_184","682047","conv_AppleSupport_682047","So, @AppleSupport just isn’t going to fix this “I️” glitch, huh?","So, <USER> just isn’t going to fix this “I️” glitch, huh?","general_device_support","0","@282770 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9","","pending_human_review","","","llama3.2:latest","general_device_support",0.8,"Customer is frustrated with the lack of resolution from @AppleSupport and is seeking general guidance or workarounds, rather than a specific technical solution.",False,"2026-09-12T04:34:01.703793+00:00","success"
"gold_185","2472935","conv_AppleSupport_2472935","@AppleSupport when I try to remove my credit card off my iTunes account it doesn't let me save the changes it says an unknown error has occurred; I would like to remove my credit card please!","<USER> when I try to remove my credit card off my iTunes account it doesn't let me save the changes it says an unknown error has occurred; I would like to remove my credit card please!","billing_purchase_issue","4","@692856 We'd like to look into that with you. What type of device are you using to try and update your payment information? Please let us know in DM. https://t.co/GDrqU22YpT","","pending_human_review","","","llama3.2:latest","billing_purchase_issue",0.9,"Customer is unable to remove credit card from iTunes account due to unknown error, indicating a payment-related issue.",False,"2026-09-12T04:34:04.589705+00:00","success"
"gold_186","1637076","conv_AppleSupport_1637076","@AppleSupport so why can’t I️ see the letter I️ on my phone when it’s by itself","<USER> so why can’t I️ see the letter I️ on my phone when it’s by itself","keyboard_typing_issue","0","@500689 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9","","pending_human_review","","","llama3.2:latest","keyboard_typing_issue",0.9,"The customer is experiencing a text input anomaly where a single letter 'I' is not visible on their phone screen, suggesting a keyboard-related issue.",False,"2026-09-12T04:34:07.503328+00:00","success"
"gold_187","2952380","conv_AppleSupport_2952380","@AppleSupport Just FYI, I’ve received 10 robocalls since yesterday, which claim my Apple account has been compromised. Caller ID reads “Apple Computer”. I’ve saved the audio recording if you want it.","<USER> Just FYI, I’ve received 10 robocalls since yesterday, which claim my Apple account has been compromised. Caller ID reads “Apple Computer”. I’ve saved the audio recording if you want it.","hardware_audio_connection_issue","4","@815212 That'll be great, thank you. Use the information in this article to block that phone number, and to send that recording to us in an email: https://t.co/NPfL8Ad0w0","","pending_human_review","","","llama3.2:latest","account_access_issue",0.9,"Customer reports receiving suspicious robocalls claiming compromised Apple account, indicating potential phishing or scam attempt.",False,"2026-09-12T04:34:10.388186+00:00","success"
"gold_188","307313","conv_AppleSupport_307313","@115858 @AppleSupport the dongle for iPhone 7 was poorly executed (audio not edited) https://t.co/EdrDw3Ipbp","<USER> <USER> the dongle for iPhone 7 was poorly executed (audio not edited) <URL>","hardware_audio_connection_issue","2","@170956 We'd love to look into this with you, and do our best to help. Can you tell us more about what you mean by ""the dongle""?","","pending_human_review","","","llama3.2:latest","hardware_audio_connection_issue",0.9,"Customer reports audio not edited on iPhone 7 dongle, suggesting a hardware issue with the audio connection.",False,"2026-09-12T04:34:13.165254+00:00","success"
"gold_189","1239005","conv_AppleSupport_1239005","@AppleSupport Why isn‘t it possible to change the e-mail adress from my AppleID? Was created with gmail, now i want only icloud.","<USER> Why isn‘t it possible to change the e-mail adress from my AppleID? Was created with gmail, now i want only icloud.","account_access_issue","4","@410625 We know how important your Apple ID is and we'd like to help. Please take a look at this article: https://t.co/xuZEqdPMFW","","pending_human_review","","","llama3.2:latest","account_access_issue",0.9,"Customer is trying to change their email address associated with their Apple ID from Gmail to iCloud, indicating a need to update their account settings.",False,"2026-09-12T04:34:15.911889+00:00","success"
"gold_190","2297834","conv_AppleSupport_2297834","@115858 there’s been a problem with my sisters iPhone 7 like it won’t turn on or nothing even though it’s  good charged, has not been dropped","<USER> there’s been a problem with my sisters iPhone 7 like it won’t turn on or nothing even though it’s good charged, has not been dropped","billing_purchase_issue","2","@667037 Send us a DM please. Let us know the country you're located in, and we'll start looking into options with you. https://t.co/GDrqU22YpT","","pending_human_review","","","llama3.2:latest","general_device_support",0.8,"Customer is seeking general assistance and troubleshooting guidance for their sister's iPhone 7, as they are unsure of the next steps to take.",False,"2026-09-12T04:34:18.787421+00:00","success"
"gold_191","1587417","conv_AppleSupport_1587417","Hi @AppleSupport my c3yo iPad Air died. Tried restore as per website, error msg now MacBook can’t detect at all. Any ideas? Take to Store?","Hi <USER> my c3yo iPad Air died. Tried restore as per website, error msg now MacBook can’t detect at all. Any ideas? Take to Store?","mac_software_issue","5","@488285 We can certainly work on that iPad with you. So we've got the right steps in mind for you, do you recall that error message?","","pending_human_review","","","llama3.2:latest","general_device_support",0.8,"Customer is seeking general troubleshooting and support for their iPad Air issue, and is also asking for a store visit. The conversation context suggests that the support agent is trying to gather more information about the error message, but the customer's primary concern is the device's failure.",False,"2026-09-12T04:34:21.654501+00:00","success"
"gold_192","2298603","conv_AppleSupport_2298603","@115858 I am facing issues with my apple id recovery process. I am having two factor authentication enabled on my phone. when i submitted a request to recover my password , I receieved an email saying that password will be recovered in six days. help me pls","<USER> I am facing issues with my apple id recovery process. I am having two factor authentication enabled on my phone. when i submitted a request to recover my password , I receieved an email saying that password will be recovered in six days. help me pls","account_access_issue","4","@667220 You'll want to reach out to our Account Security team to have this looked into. You can reach them here: https://t.co/IBIY3vMgPj","","pending_human_review","","","llama3.2:latest","account_access_issue",0.9,"Customer is unable to recover their Apple ID password due to 2FA enabled on their phone, and is awaiting recovery in 6 days, indicating a potential authentication issue.",False,"2026-09-12T04:34:25.187806+00:00","success"
